# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ,updated for bug_fix_based of v6
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU. It is used when UsethisFile is TRUE. The file increase forest areas to correct yield.
# Column types: iccin
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
12,Forest,GLU031,2004,4.914927149
12,Forest,GLU031,2005,5.001790941
12,Forest,GLU031,2006,5.00864299
12,Forest,GLU031,2007,4.937751382
12,Forest,GLU031,2008,5.013749961
12,Forest,GLU031,2009,5.132483644
12,Forest,GLU031,2010,5.089186648
12,Forest,GLU031,2011,5.255549444
12,Forest,GLU031,2012,5.445133133
12,Forest,GLU031,2013,5.527491881
12,Forest,GLU031,2014,5.53539363
12,Forest,GLU031,2015,5.571143623
12,Forest,GLU033,1971,2.221278333
12,Forest,GLU033,1972,2.24608809
12,Forest,GLU033,1973,2.26041545
12,Forest,GLU033,1974,2.275276668
12,Forest,GLU033,1975,2.30039919
12,Forest,GLU033,1976,2.319809149
12,Forest,GLU033,1977,2.308304277
12,Forest,GLU033,1978,2.302654115
12,Forest,GLU033,1979,2.312961591
12,Forest,GLU033,1980,2.34401573
12,Forest,GLU033,1981,2.384313985
12,Forest,GLU033,1982,2.451686618
12,Forest,GLU033,1983,2.504207218
12,Forest,GLU033,1984,2.53446603
12,Forest,GLU033,1985,2.523465252
12,Forest,GLU033,1986,2.488045311
12,Forest,GLU033,1987,2.434491006
12,Forest,GLU033,1988,2.338858802
12,Forest,GLU033,1989,2.219152006
12,Forest,GLU033,1990,2.090247189
12,Forest,GLU033,1991,1.980388468
12,Forest,GLU033,1992,1.917169157
12,Forest,GLU033,1993,1.925768889
12,Forest,GLU033,1994,1.967966638
12,Forest,GLU033,1995,2.066358988
12,Forest,GLU033,1996,2.177662892
12,Forest,GLU033,1997,2.306009202
12,Forest,GLU033,1998,2.449071094
12,Forest,GLU033,1999,2.572156672
12,Forest,GLU033,2000,2.706535098
12,Forest,GLU033,2001,2.86885936
12,Forest,GLU033,2002,3.089427347
12,Forest,GLU033,2003,3.253752527
12,Forest,GLU033,2004,3.249189347
12,Forest,GLU033,2005,3.432993811
12,Forest,GLU033,2006,3.412021134
12,Forest,GLU033,2007,3.320957476
12,Forest,GLU033,2008,3.343825794
12,Forest,GLU033,2009,3.4303927
12,Forest,GLU033,2010,3.771783661
12,Forest,GLU033,2011,3.812473617
12,Forest,GLU033,2012,3.999032069
12,Forest,GLU033,2013,4.249039154
12,Forest,GLU033,2014,4.363510446
12,Forest,GLU033,2015,4.459743636
12,Forest,GLU035,1971,1.503921568
12,Forest,GLU035,1972,1.517806994
12,Forest,GLU035,1973,1.524575048
12,Forest,GLU035,1974,1.531682419
12,Forest,GLU035,1975,1.545663218
12,Forest,GLU035,1976,1.555765848
12,Forest,GLU035,1977,1.545142301
12,Forest,GLU035,1978,1.538475915
12,Forest,GLU035,1979,1.542481928
12,Forest,GLU035,1980,1.5602886
12,Forest,GLU035,1981,1.588217668
12,Forest,GLU035,1982,1.634226686
12,Forest,GLU035,1983,1.670386534
12,Forest,GLU035,1984,1.691730537
12,Forest,GLU035,1985,1.685538474
12,Forest,GLU035,1986,1.663010126
12,Forest,GLU035,1987,1.628316034
12,Forest,GLU035,1988,1.565406396
12,Forest,GLU035,1989,1.486282602
12,Forest,GLU035,1990,1.400883148
12,Forest,GLU035,1991,1.370102205
12,Forest,GLU035,1992,1.367202288
12,Forest,GLU035,1993,1.413726456
12,Forest,GLU035,1994,1.485352385
12,Forest,GLU035,1995,1.601651124
12,Forest,GLU035,1996,1.7315593
12,Forest,GLU035,1997,1.879133066
12,Forest,GLU035,1998,2.043341682
12,Forest,GLU035,1999,2.195325885
12,Forest,GLU035,2000,2.361127212
12,Forest,GLU035,2001,4.997018286
12,Forest,GLU035,2002,5.04669701
12,Forest,GLU035,2003,5.32667531
12,Forest,GLU035,2004,5.224142148
12,Forest,GLU035,2005,4.617752322
12,Forest,GLU035,2006,4.696651931
12,Forest,GLU035,2007,4.746594975
12,Forest,GLU035,2008,4.760782622
12,Forest,GLU035,2009,4.45466959
12,Forest,GLU035,2010,4.128458172
12,Forest,GLU035,2011,4.116528332
12,Forest,GLU035,2012,4.079042919
12,Forest,GLU035,2013,3.788030609
12,Forest,GLU035,2014,3.656876974
12,Forest,GLU035,2015,3.476991202
12,Forest,GLU049,1971,0.033606557
12,Forest,GLU049,1972,0.033909655
12,Forest,GLU049,1973,0.034053659
12,Forest,GLU049,1974,0.03420519
12,Forest,GLU049,1975,0.034510132
12,Forest,GLU049,1976,0.034728387
12,Forest,GLU049,1977,0.034484001
12,Forest,GLU049,1978,0.034328025
12,Forest,GLU049,1979,0.034410209
12,Forest,GLU049,1980,0.034800174
12,Forest,GLU049,1981,0.035332204
12,Forest,GLU049,1982,0.036262714
12,Forest,GLU049,1983,0.036970504
12,Forest,GLU049,1984,0.037347626
12,Forest,GLU049,1985,0.037116494
12,Forest,GLU049,1986,0.036527727
12,Forest,GLU049,1987,0.035675407
12,Forest,GLU049,1988,0.034210767
12,Forest,GLU049,1989,0.03240004
12,Forest,GLU049,1990,0.030461933
12,Forest,GLU049,1991,0.028646088
12,Forest,GLU049,1992,0.027526867
12,Forest,GLU049,1993,0.027447818
12,Forest,GLU049,1994,0.027845446
12,Forest,GLU049,1995,0.029026865
12,Forest,GLU049,1996,0.030371598
12,Forest,GLU049,1997,0.03193339
12,Forest,GLU049,1998,0.033675679
12,Forest,GLU049,1999,0.035121012
12,Forest,GLU049,2000,0.036699588
12,Forest,GLU049,2001,0.036842146
12,Forest,GLU049,2002,0.037587719
12,Forest,GLU049,2003,0.037724537
12,Forest,GLU049,2004,0.03815755
12,Forest,GLU049,2005,0.038712796
12,Forest,GLU049,2006,0.038710079
12,Forest,GLU049,2007,0.038114311
12,Forest,GLU049,2008,0.038660251
12,Forest,GLU049,2009,0.039505965
12,Forest,GLU049,2010,0.038960265
12,Forest,GLU049,2011,0.039941464
12,Forest,GLU049,2012,0.041353429
12,Forest,GLU049,2013,0.041782439
12,Forest,GLU049,2014,0.0418354
12,Forest,GLU049,2015,0.042095777
12,Forest,GLU054,1971,49.76265538
12,Forest,GLU054,1972,50.22861903
12,Forest,GLU054,1973,50.45912407
12,Forest,GLU054,1974,50.70090618
12,Forest,GLU054,1975,51.17028592
12,Forest,GLU054,1976,51.5113659
12,Forest,GLU054,1977,51.16618766
12,Forest,GLU054,1978,50.95196149
12,Forest,GLU054,1979,51.09116481
12,Forest,GLU054,1980,51.68756266
12,Forest,GLU054,1981,52.53645244
12,Forest,GLU054,1982,53.98027158
12,Forest,GLU054,1983,55.09525829
12,Forest,GLU054,1984,55.71925773
12,Forest,GLU054,1985,55.43602658
12,Forest,GLU054,1986,54.61727067
12,Forest,GLU054,1987,53.40203988
12,Forest,GLU054,1988,51.26638038
12,Forest,GLU054,1989,48.60665028
12,Forest,GLU054,1990,45.74959833
12,Forest,GLU054,1991,43.15210356
12,Forest,GLU054,1992,41.59062362
12,Forest,GLU054,1993,41.59524427
12,Forest,GLU054,1994,42.32358933
12,Forest,GLU054,1995,44.25029383
12,Forest,GLU054,1996,46.43727127
12,Forest,GLU054,1997,48.96913416
12,Forest,GLU054,1998,51.79257343
12,Forest,GLU054,1999,54.17354584
12,Forest,GLU054,2000,56.77354017
12,Forest,GLU054,2001,56.99293605
12,Forest,GLU054,2002,57.63145603
12,Forest,GLU054,2003,57.22626935
12,Forest,GLU054,2004,59.51765799
12,Forest,GLU054,2005,60.08817933
12,Forest,GLU054,2006,60.2541105
12,Forest,GLU054,2007,60.41961351
12,Forest,GLU054,2008,61.06582552
12,Forest,GLU054,2009,62.20107805
12,Forest,GLU054,2010,59.88242814
12,Forest,GLU054,2011,61.90306945
12,Forest,GLU054,2012,64.17594286
12,Forest,GLU054,2013,64.0939492
12,Forest,GLU054,2014,63.93245997
12,Forest,GLU054,2015,64.40494214
12,Forest,GLU055,1971,7.88910587
12,Forest,GLU055,1972,7.950399156
12,Forest,GLU055,1973,7.974276662
12,Forest,GLU055,1974,7.999846383
12,Forest,GLU055,1975,8.061178537
12,Forest,GLU055,1976,8.102125528
12,Forest,GLU055,1977,8.03516131
12,Forest,GLU055,1978,7.988928228
12,Forest,GLU055,1979,7.998156885
12,Forest,GLU055,1980,8.07880453
12,Forest,GLU055,1981,8.205071243
12,Forest,GLU055,1982,8.423989277
12,Forest,GLU055,1983,8.591295374
12,Forest,GLU055,1984,8.68184434
12,Forest,GLU055,1985,8.631008994
12,Forest,GLU055,1986,8.496945375
12,Forest,GLU055,1987,8.301462123
12,Forest,GLU055,1988,7.963314419
12,Forest,GLU055,1989,7.54435152
12,Forest,GLU055,1990,7.095435764
12,Forest,GLU055,1991,6.705596675
12,Forest,GLU055,1992,6.475410476
12,Forest,GLU055,1993,6.488507396
12,Forest,GLU055,1994,6.614633758
12,Forest,GLU055,1995,6.928746629
12,Forest,GLU055,1996,7.284731303
12,Forest,GLU055,1997,7.696101677
12,Forest,GLU055,1998,8.154750476
12,Forest,GLU055,1999,8.545129284
12,Forest,GLU055,2000,8.97137474
12,Forest,GLU055,2001,8.948567796
12,Forest,GLU055,2002,9.11734437
12,Forest,GLU055,2003,9.153803325
12,Forest,GLU055,2004,9.349108012
12,Forest,GLU055,2005,9.684223232
12,Forest,GLU055,2006,9.738791943
12,Forest,GLU055,2007,9.631095879
12,Forest,GLU055,2008,9.74662358
12,Forest,GLU055,2009,9.7639856
12,Forest,GLU055,2010,9.474577906
12,Forest,GLU055,2011,9.632552635
12,Forest,GLU055,2012,9.873344248
12,Forest,GLU055,2013,9.846065584
12,Forest,GLU055,2014,9.737312426
12,Forest,GLU055,2015,9.721402563
12,Forest,GLU075,1971,0.955513703
12,Forest,GLU075,1972,0.957387813
12,Forest,GLU075,1973,0.95469162
12,Forest,GLU075,1974,0.952158208
12,Forest,GLU075,1975,0.953815227
12,Forest,GLU075,1976,0.952983289
12,Forest,GLU075,1977,0.939471604
12,Forest,GLU075,1978,0.928457905
12,Forest,GLU075,1979,0.92391054
12,Forest,GLU075,1980,0.927544656
12,Forest,GLU075,1981,0.942304548
12,Forest,GLU075,1982,0.96771573
12,Forest,GLU075,1983,0.987210056
12,Forest,GLU075,1984,0.997892367
12,Forest,GLU075,1985,0.992324974
12,Forest,GLU075,1986,0.977182513
12,Forest,GLU075,1987,0.954965804
12,Forest,GLU075,1988,0.916320335
12,Forest,GLU075,1989,0.868351323
12,Forest,GLU075,1990,0.816906935
12,Forest,GLU075,1991,0.768625946
12,Forest,GLU075,1992,0.738993824
12,Forest,GLU075,1993,0.737268818
12,Forest,GLU075,1994,0.748352065
12,Forest,GLU075,1995,0.780522365
12,Forest,GLU075,1996,0.817120334
12,Forest,GLU075,1997,0.859599716
12,Forest,GLU075,1998,0.906985176
12,Forest,GLU075,1999,0.946418324
12,Forest,GLU075,2000,0.989485244
12,Forest,GLU075,2001,0.984221513
12,Forest,GLU075,2002,0.990296873
12,Forest,GLU075,2003,0.958152731
12,Forest,GLU075,2004,0.972815042
12,Forest,GLU075,2005,0.970675456
12,Forest,GLU075,2006,0.980254972
12,Forest,GLU075,2007,0.977940561
12,Forest,GLU075,2008,1.033146473
12,Forest,GLU075,2009,1.042424476
12,Forest,GLU075,2010,1.026804322
12,Forest,GLU075,2011,1.042112208
12,Forest,GLU075,2012,1.074012407
12,Forest,GLU075,2013,1.076822373
12,Forest,GLU075,2014,1.072521912
12,Forest,GLU075,2015,1.070998276
13,Forest,GLU008,1971,5.954329171
13,Forest,GLU008,1972,6.010790258
13,Forest,GLU008,1973,5.859911794
13,Forest,GLU008,1974,5.725305434
13,Forest,GLU008,1975,5.647269242
13,Forest,GLU008,1976,5.534105152
13,Forest,GLU008,1977,5.496519939
13,Forest,GLU008,1978,5.602158703
13,Forest,GLU008,1979,5.660976911
13,Forest,GLU008,1980,5.712954483
13,Forest,GLU008,1981,5.765050651
13,Forest,GLU008,1982,5.766732107
13,Forest,GLU008,1983,5.760151038
13,Forest,GLU008,1984,5.794250774
13,Forest,GLU008,1985,5.863419674
13,Forest,GLU008,1986,6.066403613
13,Forest,GLU008,1987,6.328188531
13,Forest,GLU008,1988,6.744374049
13,Forest,GLU008,1989,6.834238144
13,Forest,GLU008,1990,6.908956071
13,Forest,GLU008,1991,6.844965157
13,Forest,GLU008,1992,6.801651367
13,Forest,GLU008,1993,6.661694033
13,Forest,GLU008,1994,6.787441369
13,Forest,GLU008,1995,6.974208986
13,Forest,GLU008,1996,7.162111454
13,Forest,GLU008,1997,7.242324137
13,Forest,GLU008,1998,7.377737192
13,Forest,GLU008,1999,7.477369095
13,Forest,GLU008,2000,7.502164339
13,Forest,GLU008,2001,7.577987181
13,Forest,GLU008,2002,7.701656905
13,Forest,GLU008,2003,7.845362186
13,Forest,GLU008,2004,7.994410538
13,Forest,GLU008,2005,8.271802768
13,Forest,GLU008,2006,8.381932073
13,Forest,GLU008,2007,8.235050359
13,Forest,GLU008,2008,8.153487169
13,Forest,GLU008,2009,8.203739125
13,Forest,GLU008,2010,7.995052204
13,Forest,GLU008,2011,8.016499984
13,Forest,GLU008,2012,8.201547827
13,Forest,GLU008,2013,8.166236174
13,Forest,GLU008,2014,8.171459164
13,Forest,GLU008,2015,8.220246364
13,Forest,GLU012,1971,111.5530376
13,Forest,GLU012,1972,112.7467238
13,Forest,GLU012,1973,110.0493534
13,Forest,GLU012,1974,107.65133
13,Forest,GLU012,1975,106.3123749
13,Forest,GLU012,1976,104.3079919
13,Forest,GLU012,1977,103.7249185
13,Forest,GLU012,1978,105.8463983
13,Forest,GLU012,1979,107.087236
13,Forest,GLU012,1980,108.2014312
13,Forest,GLU012,1981,109.2617846
13,Forest,GLU012,1982,109.3673514
13,Forest,GLU012,1983,109.3161631
13,Forest,GLU012,1984,110.0373752
13,Forest,GLU012,1985,111.4259066
13,Forest,GLU012,1986,115.3608893
13,Forest,GLU012,1987,120.4200038
13,Forest,GLU012,1988,128.4259081
13,Forest,GLU012,1989,130.2245036
13,Forest,GLU012,1990,131.7366078
13,Forest,GLU012,1991,130.4262794
13,Forest,GLU012,1992,129.5115572
13,Forest,GLU012,1993,126.7592344
13,Forest,GLU012,1994,129.0631491
13,Forest,GLU012,1995,132.5234813
13,Forest,GLU012,1996,136.0006978
13,Forest,GLU012,1997,137.4297232
13,Forest,GLU012,1998,139.9036402
13,Forest,GLU012,1999,141.6962118
13,Forest,GLU012,2000,142.0692367
13,Forest,GLU012,2001,143.2850464
13,Forest,GLU012,2002,145.7058755
13,Forest,GLU012,2003,148.1874208
13,Forest,GLU012,2004,151.24532
13,Forest,GLU012,2005,156.32335
13,Forest,GLU012,2006,158.8971824
13,Forest,GLU012,2007,156.4688229
13,Forest,GLU012,2008,154.9829823
13,Forest,GLU012,2009,155.6096632
13,Forest,GLU012,2010,151.9663516
13,Forest,GLU012,2011,151.9937001
13,Forest,GLU012,2012,155.8289141
13,Forest,GLU012,2013,155.783366
13,Forest,GLU012,2014,155.6264315
13,Forest,GLU012,2015,156.6390934
13,Forest,GLU013,1971,75.17070734
13,Forest,GLU013,1972,76.00470939
13,Forest,GLU013,1973,74.2152607
13,Forest,GLU013,1974,72.62632806
13,Forest,GLU013,1975,71.75088929
13,Forest,GLU013,1976,70.42545297
13,Forest,GLU013,1977,70.05894277
13,Forest,GLU013,1978,71.51955287
13,Forest,GLU013,1979,72.38598041
13,Forest,GLU013,1980,73.1673995
13,Forest,GLU013,1981,73.87943013
13,Forest,GLU013,1982,73.94581659
13,Forest,GLU013,1983,73.90622096
13,Forest,GLU013,1984,74.38880364
13,Forest,GLU013,1985,75.32242581
13,Forest,GLU013,1986,77.97717937
13,Forest,GLU013,1987,81.39137789
13,Forest,GLU013,1988,86.79671362
13,Forest,GLU013,1989,88.00639943
13,Forest,GLU013,1990,89.0223304
13,Forest,GLU013,1991,88.1428051
13,Forest,GLU013,1992,87.53052606
13,Forest,GLU013,1993,85.67613062
13,Forest,GLU013,1994,87.23920303
13,Forest,GLU013,1995,89.58420317
13,Forest,GLU013,1996,91.94092634
13,Forest,GLU013,1997,92.91322225
13,Forest,GLU013,1998,94.59211762
13,Forest,GLU013,1999,95.81052692
13,Forest,GLU013,2000,96.06917562
13,Forest,GLU013,2001,96.80226288
13,Forest,GLU013,2002,98.33100013
13,Forest,GLU013,2003,99.94196886
13,Forest,GLU013,2004,101.9752847
13,Forest,GLU013,2005,105.4380828
13,Forest,GLU013,2006,106.9159825
13,Forest,GLU013,2007,105.2406269
13,Forest,GLU013,2008,104.1739668
13,Forest,GLU013,2009,104.6158208
13,Forest,GLU013,2010,102.1244829
13,Forest,GLU013,2011,102.1473264
13,Forest,GLU013,2012,104.6979913
13,Forest,GLU013,2013,104.6590133
13,Forest,GLU013,2014,104.5364967
13,Forest,GLU013,2015,105.1526809
13,Forest,GLU016,1971,6.714954895
13,Forest,GLU016,1972,6.795491546
13,Forest,GLU016,1973,6.641383941
13,Forest,GLU016,1974,6.504943718
13,Forest,GLU016,1975,6.432205675
13,Forest,GLU016,1976,6.318944753
13,Forest,GLU016,1977,6.291582017
13,Forest,GLU016,1978,6.428380135
13,Forest,GLU016,1979,6.51194619
13,Forest,GLU016,1980,6.587985791
13,Forest,GLU016,1981,6.667655217
13,Forest,GLU016,1982,6.6892017
13,Forest,GLU016,1983,6.701149463
13,Forest,GLU016,1984,6.760519518
13,Forest,GLU016,1985,6.861160293
13,Forest,GLU016,1986,7.119314224
13,Forest,GLU016,1987,7.448057761
13,Forest,GLU016,1988,7.960833744
13,Forest,GLU016,1989,8.090154658
13,Forest,GLU016,1990,8.202108484
13,Forest,GLU016,1991,8.175282136
13,Forest,GLU016,1992,8.172270175
13,Forest,GLU016,1993,8.0517187
13,Forest,GLU016,1994,8.252102122
13,Forest,GLU016,1995,8.528789141
13,Forest,GLU016,1996,8.809414237
13,Forest,GLU016,1997,8.959367627
13,Forest,GLU016,1998,9.179017719
13,Forest,GLU016,1999,9.355692422
13,Forest,GLU016,2000,9.439489551
13,Forest,GLU016,2001,9.596039808
13,Forest,GLU016,2002,9.671933255
13,Forest,GLU016,2003,9.900356008
13,Forest,GLU016,2004,9.980252072
13,Forest,GLU016,2005,10.40434749
13,Forest,GLU016,2006,10.16870257
13,Forest,GLU016,2007,10.0306043
13,Forest,GLU016,2008,9.990377485
13,Forest,GLU016,2009,10.05720637
13,Forest,GLU016,2010,9.860043372
13,Forest,GLU016,2011,9.846263847
13,Forest,GLU016,2012,9.981559952
13,Forest,GLU016,2013,10.05090201
13,Forest,GLU016,2014,10.00127603
13,Forest,GLU016,2015,10.01803783
13,Forest,GLU017,1971,1.196451016
13,Forest,GLU017,1972,1.209672648
13,Forest,GLU017,1973,1.18114081
13,Forest,GLU017,1974,1.155802613
13,Forest,GLU017,1975,1.141821002
13,Forest,GLU017,1976,1.120679865
13,Forest,GLU017,1977,1.114799351
13,Forest,GLU017,1978,1.137991855
13,Forest,GLU017,1979,1.151728426
13,Forest,GLU017,1980,1.164111377
13,Forest,GLU017,1981,1.175340227
13,Forest,GLU017,1982,1.176296649
13,Forest,GLU017,1983,1.175567231
13,Forest,GLU017,1984,1.183143199
13,Forest,GLU017,1985,1.197891091
13,Forest,GLU017,1986,1.24000631
13,Forest,GLU017,1987,1.294190323
13,Forest,GLU017,1988,1.380023367
13,Forest,GLU017,1989,1.399138991
13,Forest,GLU017,1990,1.415171424
13,Forest,GLU017,1991,1.39958771
13,Forest,GLU017,1992,1.388276254
13,Forest,GLU017,1993,1.35731062
13,Forest,GLU017,1994,1.380492591
13,Forest,GLU017,1995,1.415978814
13,Forest,GLU017,1996,1.451566933
13,Forest,GLU017,1997,1.465239185
13,Forest,GLU017,1998,1.490008353
13,Forest,GLU017,1999,1.507473464
13,Forest,GLU017,2000,1.509812942
13,Forest,GLU017,2001,1.521890805
13,Forest,GLU017,2002,1.546468133
13,Forest,GLU017,2003,1.55549207
13,Forest,GLU017,2004,1.587948296
13,Forest,GLU017,2005,1.661521707
13,Forest,GLU017,2006,1.702641881
13,Forest,GLU017,2007,1.657066055
13,Forest,GLU017,2008,1.623217244
13,Forest,GLU017,2009,1.630297459
13,Forest,GLU017,2010,1.591794062
13,Forest,GLU017,2011,1.592058898
13,Forest,GLU017,2012,1.631836778
13,Forest,GLU017,2013,1.631195905
13,Forest,GLU017,2014,1.629208994
13,Forest,GLU017,2015,1.639015226
13,Forest,GLU021,1971,2.97978662
13,Forest,GLU021,1972,3.021058266
13,Forest,GLU021,1973,2.957937079
13,Forest,GLU021,1974,2.902431625
13,Forest,GLU021,1975,2.875163264
13,Forest,GLU021,1976,2.829614906
13,Forest,GLU021,1977,2.822402269
13,Forest,GLU021,1978,2.888903205
13,Forest,GLU021,1979,2.931640954
13,Forest,GLU021,1980,2.971100507
13,Forest,GLU021,1981,3.026177419
13,Forest,GLU021,1982,3.055054886
13,Forest,GLU021,1983,3.079534404
13,Forest,GLU021,1984,3.12589971
13,Forest,GLU021,1985,3.191688816
13,Forest,GLU021,1986,3.331643561
13,Forest,GLU021,1987,3.506152196
13,Forest,GLU021,1988,3.769503636
13,Forest,GLU021,1989,3.852932446
13,Forest,GLU021,1990,3.928625617
13,Forest,GLU021,1991,3.98497075
13,Forest,GLU021,1992,4.051690495
13,Forest,GLU021,1993,4.058158827
13,Forest,GLU021,1994,4.226089483
13,Forest,GLU021,1995,4.43600593
13,Forest,GLU021,1996,4.65145664
13,Forest,GLU021,1997,4.800339971
13,Forest,GLU021,1998,4.988470237
13,Forest,GLU021,1999,5.155316364
13,Forest,GLU021,2000,5.271996542
13,Forest,GLU021,2001,5.262284878
13,Forest,GLU021,2002,5.417739038
13,Forest,GLU021,2003,5.514168247
13,Forest,GLU021,2004,5.625194015
13,Forest,GLU021,2005,5.588948643
13,Forest,GLU021,2006,5.642523465
13,Forest,GLU021,2007,5.684760021
13,Forest,GLU021,2008,5.350947249
13,Forest,GLU021,2009,5.306077553
13,Forest,GLU021,2010,5.254911385
13,Forest,GLU021,2011,4.989588161
13,Forest,GLU021,2012,5.392979937
13,Forest,GLU021,2013,5.282719889
13,Forest,GLU021,2014,5.278372721
13,Forest,GLU021,2015,5.298182658
13,Forest,GLU024,1971,1.902707287
13,Forest,GLU024,1972,1.989426862
13,Forest,GLU024,1973,2.006557717
13,Forest,GLU024,1974,2.026105169
13,Forest,GLU024,1975,2.06334498
13,Forest,GLU024,1976,2.085663204
13,Forest,GLU024,1977,2.134839416
13,Forest,GLU024,1978,2.24053867
13,Forest,GLU024,1979,2.329523144
13,Forest,GLU024,1980,2.417087463
13,Forest,GLU024,1981,2.458457672
13,Forest,GLU024,1982,2.47851139
13,Forest,GLU024,1983,2.494999625
13,Forest,GLU024,1984,2.529203116
13,Forest,GLU024,1985,2.5790629
13,Forest,GLU024,1986,2.688697211
13,Forest,GLU024,1987,2.825954242
13,Forest,GLU024,1988,3.034438434
13,Forest,GLU024,1989,3.097804144
13,Forest,GLU024,1990,3.154859301
13,Forest,GLU024,1991,3.164457415
13,Forest,GLU024,1992,3.182918464
13,Forest,GLU024,1993,3.155031404
13,Forest,GLU024,1994,3.252817097
13,Forest,GLU024,1995,3.381517482
13,Forest,GLU024,1996,3.512782639
13,Forest,GLU024,1997,3.592641051
13,Forest,GLU024,1998,3.70099541
13,Forest,GLU024,1999,3.79261826
13,Forest,GLU024,2000,3.846881863
13,Forest,GLU024,2001,3.465806447
13,Forest,GLU024,2002,3.617499103
13,Forest,GLU024,2003,3.642716926
13,Forest,GLU024,2004,3.668545935
13,Forest,GLU024,2005,3.923442313
13,Forest,GLU024,2006,4.119864139
13,Forest,GLU024,2007,4.482029188
13,Forest,GLU024,2008,4.250996749
13,Forest,GLU024,2009,4.3238541
13,Forest,GLU024,2010,4.492518266
13,Forest,GLU024,2011,4.278600731
13,Forest,GLU024,2012,3.823636651
13,Forest,GLU024,2013,4.048138015
13,Forest,GLU024,2014,3.841316994
13,Forest,GLU024,2015,3.663303339
13,Forest,GLU026,1971,5.281794632
13,Forest,GLU026,1972,5.379677473
13,Forest,GLU026,1973,5.291319559
13,Forest,GLU026,1974,5.215458777
13,Forest,GLU026,1975,5.189510915
13,Forest,GLU026,1976,5.129830101
13,Forest,GLU026,1977,5.13907549
13,Forest,GLU026,1978,5.28285382
13,Forest,GLU026,1979,5.383879667
13,Forest,GLU026,1980,5.479370489
13,Forest,GLU026,1981,5.652270393
13,Forest,GLU026,1982,5.776902188
13,Forest,GLU026,1983,5.893165984
13,Forest,GLU026,1984,6.051650604
13,Forest,GLU026,1985,6.24897894
13,Forest,GLU026,1986,6.59474182
13,Forest,GLU026,1987,7.01435794
13,Forest,GLU026,1988,7.619598956
13,Forest,GLU026,1989,7.86698694
13,Forest,GLU026,1990,8.100468924
13,Forest,GLU026,1991,8.251474075
13,Forest,GLU026,1992,8.423351339
13,Forest,GLU026,1993,8.469006249
13,Forest,GLU026,1994,8.851478322
13,Forest,GLU026,1995,9.323258352
13,Forest,GLU026,1996,9.808285635
13,Forest,GLU026,1997,10.15405455
13,Forest,GLU026,1998,10.58369842
13,Forest,GLU026,1999,10.96910406
13,Forest,GLU026,2000,11.2482134
13,Forest,GLU026,2001,12.07038726
13,Forest,GLU026,2002,11.4341705
13,Forest,GLU026,2003,12.40039656
13,Forest,GLU026,2004,11.66944064
13,Forest,GLU026,2005,12.59468194
13,Forest,GLU026,2006,10.9499756
13,Forest,GLU026,2007,10.44397803
13,Forest,GLU026,2008,10.94550038
13,Forest,GLU026,2009,10.44704739
13,Forest,GLU026,2010,10.57940611
13,Forest,GLU026,2011,10.08908557
13,Forest,GLU026,2012,9.742423033
13,Forest,GLU026,2013,9.909084776
13,Forest,GLU026,2014,9.601093181
13,Forest,GLU026,2015,9.282191097
13,Forest,GLU028,1971,4.610055973
13,Forest,GLU028,1972,4.654792086
13,Forest,GLU028,1973,4.538948854
13,Forest,GLU028,1974,4.435662659
13,Forest,GLU028,1975,4.376169401
13,Forest,GLU028,1976,4.289423856
13,Forest,GLU028,1977,4.261234476
13,Forest,GLU028,1978,4.344094296
13,Forest,GLU028,1979,4.39067787
13,Forest,GLU028,1980,4.43197657
13,Forest,GLU028,1981,4.479778607
13,Forest,GLU028,1982,4.488475214
13,Forest,GLU028,1983,4.49073531
13,Forest,GLU028,1984,4.52474711
13,Forest,GLU028,1985,4.586277719
13,Forest,GLU028,1986,4.752826155
13,Forest,GLU028,1987,4.966039968
13,Forest,GLU028,1988,5.301289757
13,Forest,GLU028,1989,5.38069056
13,Forest,GLU028,1990,5.448378629
13,Forest,GLU028,1991,5.421526822
13,Forest,GLU028,1992,5.410628793
13,Forest,GLU028,1993,5.322169246
13,Forest,GLU028,1994,5.445885184
13,Forest,GLU028,1995,5.61957714
13,Forest,GLU028,1996,5.795408848
13,Forest,GLU028,1997,5.88495916
13,Forest,GLU028,1998,6.020041192
13,Forest,GLU028,1999,6.126667508
13,Forest,GLU028,2000,6.172339817
13,Forest,GLU028,2001,6.21655451
13,Forest,GLU028,2002,6.344351744
13,Forest,GLU028,2003,6.426086949
13,Forest,GLU028,2004,6.504357428
13,Forest,GLU028,2005,6.711196074
13,Forest,GLU028,2006,6.856901911
13,Forest,GLU028,2007,6.744721669
13,Forest,GLU028,2008,6.625904257
13,Forest,GLU028,2009,6.637419897
13,Forest,GLU028,2010,6.577314989
13,Forest,GLU028,2011,6.542485919
13,Forest,GLU028,2012,6.752391323
13,Forest,GLU028,2013,6.790220488
13,Forest,GLU028,2014,6.811018866
13,Forest,GLU028,2015,6.858352094
13,Forest,GLU029,1971,0.427165694
13,Forest,GLU029,1972,0.434975295
